id,original_id,original_tweet_time,retweet_time,user,user_join_date,user_followers_count,user_id,text
1254022532644114432,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:20:45 +0000 2020,mobycat6969,Sun Aug 05 14:16:12 +0000 2018,11648,1026109618492198914,RT @realDonaldTrump: .@TripleH is a total winner!
1254022537106898944,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:20:46 +0000 2020,JacobBoslet,Tue Oct 18 03:28:23 +0000 2016,105,788220152294760448,RT @realDonaldTrump: .@TripleH is a total winner!
1254022544002150401,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:20:47 +0000 2020,BlueSat38188280,Thu Aug 30 05:38:01 +0000 2018,122,1035038913021149185,RT @realDonaldTrump: .@TripleH is a total winner!
1254022547215007746,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:20:48 +0000 2020,ETrivosa,Sat Apr 25 12:10:12 +0000 2020,0,1254019791393656832,RT @realDonaldTrump: .@TripleH is a total winner!
1254022551598182401,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:20:49 +0000 2020,neide37161457,Mon Sep 23 20:00:12 +0000 2019,14392,1176224693885591556,RT @realDonaldTrump: .@TripleH is a total winner! https://t.co/KsTHMEKeqx
1254022554060193796,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:20:50 +0000 2020,eocsaptweet,Sat Sep 14 09:22:17 +0000 2013,165,1863259615,RT @realDonaldTrump: .@TripleH is a total winner!
1254022554198568960,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:20:50 +0000 2020,GulumiNikhil,Tue May 22 02:58:12 +0000 2018,29,998759908152668163,RT @realDonaldTrump: .@TripleH is a total winner! https://t.co/KsTHMEKeqx
1254022557382123520,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:20:50 +0000 2020,Helovedmefirst,Mon Jun 01 11:42:27 +0000 2009,6502,43870406,RT @realDonaldTrump: .@TripleH is a total winner! https://t.co/KsTHMEKeqx
1254022558917238784,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:20:51 +0000 2020,Shukes69,Sat Mar 09 06:47:14 +0000 2019,324,1104272413137743872,RT @realDonaldTrump: .@TripleH is a total winner!
1254022560351739904,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:20:51 +0000 2020,wdalereneaujr,Wed Nov 19 01:59:52 +0000 2014,7957,2883505697,RT @realDonaldTrump: .@TripleH is a total winner!
1254022563879157766,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:20:52 +0000 2020,mwabilimwagodi,Mon Jun 08 14:48:02 +0000 2009,6838,45579923,RT @realDonaldTrump: .@TripleH is a total winner!
1254022572330672130,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:20:54 +0000 2020,vladujic,Wed Oct 07 18:27:11 +0000 2015,116,3892315223,RT @realDonaldTrump: .@TripleH is a total winner!
1254022572674605056,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:20:54 +0000 2020,BOX00550793,Mon Dec 09 10:31:04 +0000 2019,606,1203985360281309184,RT @realDonaldTrump: .@TripleH is a total winner!
1254022574302003201,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:20:54 +0000 2020,pmaggggg,Wed Mar 23 22:30:22 +0000 2011,294,271126869,RT @realDonaldTrump: .@TripleH is a total winner!
1254022579721048066,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:20:56 +0000 2020,DocMartinIsHere,Thu Sep 30 01:53:56 +0000 2010,157,196853334,RT @realDonaldTrump: .@TripleH is a total winner!
1254022586498863104,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:20:57 +0000 2020,lastorder1996a,Sat Apr 25 08:22:42 +0000 2020,0,1253962555392790528,RT @realDonaldTrump: .@TripleH is a total winner!
1254022587220398080,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:20:58 +0000 2020,JacquelineAlim2,Sat Jul 29 18:00:31 +0000 2017,1303,891357783521718272,RT @realDonaldTrump: .@TripleH is a total winner!
1254022593222520832,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:20:59 +0000 2020,Itz_femi,Fri Nov 16 06:31:59 +0000 2012,1703,951114636,RT @realDonaldTrump: .@TripleH is a total winner!
1254022595231522819,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:20:59 +0000 2020,mcinnn21,Tue Apr 12 01:50:02 +0000 2011,120,280800896,RT @realDonaldTrump: .@TripleH is a total winner!
1254022595407515651,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:00 +0000 2020,saisantosh835,Tue Oct 07 15:42:25 +0000 2014,1,2843775385,RT @realDonaldTrump: .@TripleH is a total winner!
1254022596460531715,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:00 +0000 2020,joelnzube,Wed Feb 28 21:04:58 +0000 2018,468,968955206678478848,RT @realDonaldTrump: .@TripleH is a total winner!
1254022601820835840,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:01 +0000 2020,BiMou777,Mon Mar 02 18:33:24 +0000 2020,60,1234547282084814851,RT @realDonaldTrump: .@TripleH is a total winner!
1254022602856660994,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:01 +0000 2020,hisakkyan,Mon Jul 19 09:13:26 +0000 2010,307,168433114,RT @realDonaldTrump: .@TripleH is a total winner!
1254022603737649158,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:02 +0000 2020,MattKeller33,Sun Jun 02 13:42:24 +0000 2019,4209,1135179863067942912,RT @realDonaldTrump: .@TripleH is a total winner!
1254022606707179525,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:02 +0000 2020,Dave29579390,Sun Aug 18 14:58:15 +0000 2019,6067,1163102759933157376,RT @realDonaldTrump: .@TripleH is a total winner!
1254022609743855617,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:03 +0000 2020,llbenuts,Thu Jun 24 00:51:40 +0000 2010,1273,158922771,RT @realDonaldTrump: .@TripleH is a total winner!
1254022610452656130,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:03 +0000 2020,aimlesley,Tue May 15 19:35:44 +0000 2012,89,581182820,RT @realDonaldTrump: .@TripleH is a total winner!
1254022610603696128,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:03 +0000 2020,ElChristy5,Tue Apr 23 23:30:07 +0000 2019,398,1120832249698705414,RT @realDonaldTrump: .@TripleH is a total winner! https://t.co/KsTHMEKeqx
1254022611325063168,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:03 +0000 2020,phenomenallevel,Mon Aug 23 23:40:11 +0000 2010,1233,182157530,RT @realDonaldTrump: .@TripleH is a total winner!
1254022612189155330,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:04 +0000 2020,GodlyWest,Sat Dec 08 17:18:43 +0000 2018,193,1071454035184664576,RT @realDonaldTrump: .@TripleH is a total winner!
1254022612675710977,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:04 +0000 2020,vincent03511542,Tue Dec 30 19:46:39 +0000 2014,353,2951774554,RT @realDonaldTrump: .@TripleH is a total winner!
1254022614370025473,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:04 +0000 2020,gX4IK76J9YqkHEn,Mon Apr 22 02:36:39 +0000 2019,2287,1120154416810582017,RT @realDonaldTrump: .@TripleH is a total winner!
1254022615116787712,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:04 +0000 2020,steph93065,Sun Mar 06 16:36:44 +0000 2011,322662,261749735,RT @realDonaldTrump: .@TripleH is a total winner!
1254022615200497665,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:04 +0000 2020,MerajUd98043859,Fri Jul 01 11:55:29 +0000 2016,210,748847489344733184,RT @realDonaldTrump: .@TripleH is a total winner! https://t.co/KsTHMEKeqx
1254022615884279808,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:04 +0000 2020,tokyosteven,Mon May 14 08:22:37 +0000 2007,115,6027102,RT @realDonaldTrump: .@TripleH is a total winner!
1254022617687896064,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:05 +0000 2020,opressor_es,Tue Jul 09 00:30:21 +0000 2019,5699,1148388888169369602,RT @realDonaldTrump: .@TripleH is a total winner!
1254022618749046787,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:05 +0000 2020,JohnIQSimeon,Sat Nov 12 00:24:27 +0000 2011,7067,410357407,RT @realDonaldTrump: .@TripleH is a total winner!
1254022619990499328,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:05 +0000 2020,NuttOptions,Sat Feb 24 15:38:01 +0000 2018,1461,967423375055372288,RT @realDonaldTrump: .@TripleH is a total winner!
1254022621257183234,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:06 +0000 2020,MichaelBizuk,Thu Jun 22 15:51:45 +0000 2017,1674,877917028266520576,RT @realDonaldTrump: .@TripleH is a total winner! https://t.co/KsTHMEKeqx
1254022621487869952,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:06 +0000 2020,DVontelJ,Thu Aug 30 23:39:25 +0000 2018,683,1035311055688359936,RT @realDonaldTrump: .@TripleH is a total winner! https://t.co/KsTHMEKeqx
1254022621714317313,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:06 +0000 2020,RuizGregory3,Sun Apr 19 08:11:06 +0000 2020,7,1251785291947540480,RT @realDonaldTrump: .@TripleH is a total winner!
1254022621726941184,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:06 +0000 2020,MikeAlberto20,Sat Apr 25 11:44:36 +0000 2020,2,1254013401866670081,RT @realDonaldTrump: .@TripleH is a total winner!
1254022622121205765,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:06 +0000 2020,PaulFromNewJers,Tue Nov 26 15:34:51 +0000 2019,210,1199350774909812736,RT @realDonaldTrump: .@TripleH is a total winner!
1254022625480843264,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:07 +0000 2020,Mike422422,Fri Feb 07 21:19:39 +0000 2020,1276,1225891864877899776,RT @realDonaldTrump: .@TripleH is a total winner!
1254022627741622272,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:07 +0000 2020,QqAeld,Wed Jun 28 09:36:57 +0000 2017,215,879997034652200960,RT @realDonaldTrump: .@TripleH is a total winner!
1254022628463050752,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:07 +0000 2020,unscriptedmike,Sun Sep 13 17:34:00 +0000 2015,38742,3551446154,RT @realDonaldTrump: .@TripleH is a total winner!
1254022630824267778,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:08 +0000 2020,BudithiRaman,Mon Dec 17 17:29:39 +0000 2018,17,1074718279531298817,RT @realDonaldTrump: .@TripleH is a total winner!
1254022630866399232,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:08 +0000 2020,Hans56227032,Wed Mar 21 12:16:26 +0000 2018,361,976432344092631042,RT @realDonaldTrump: .@TripleH is a total winner!
1254022632783126529,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:08 +0000 2020,MagLandrace,Sun Jun 21 18:49:25 +0000 2009,14106,49392033,RT @realDonaldTrump: .@TripleH is a total winner!
1254022634305552384,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:09 +0000 2020,wadakashiho,Thu Oct 13 07:21:37 +0000 2011,5740,389950297,RT @realDonaldTrump: .@TripleH is a total winner!
1254022635073294338,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:09 +0000 2020,Cows4Q,Thu Nov 21 14:36:48 +0000 2019,2589,1197524219275464704,RT @realDonaldTrump: .@TripleH is a total winner!
1254022635169685504,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:09 +0000 2020,ElijahVerum,Fri Mar 31 13:57:14 +0000 2017,3467,847810018590281728,RT @realDonaldTrump: .@TripleH is a total winner!
1254022635333103616,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:09 +0000 2020,tucan,Fri Dec 28 02:21:09 +0000 2007,1046,11588072,RT @realDonaldTrump: .@TripleH is a total winner! https://t.co/KsTHMEKeqx
1254022636474171392,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:09 +0000 2020,PatriotNana64,Fri Oct 07 11:14:21 +0000 2011,439,386485279,RT @realDonaldTrump: .@TripleH is a total winner!
1254022637019332609,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:09 +0000 2020,MAGA_Engineer,Sat Jul 29 01:02:27 +0000 2017,28196,891101580623323136,RT @realDonaldTrump: .@TripleH is a total winner!
1254022637258489857,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:09 +0000 2020,M_Haynes01,Sun Feb 28 19:36:48 +0000 2010,1239,118464107,RT @realDonaldTrump: .@TripleH is a total winner!
1254022639305347073,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:10 +0000 2020,wakeupsmit,Sun Jun 07 12:32:18 +0000 2009,843,45331210,RT @realDonaldTrump: .@TripleH is a total winner!
1254022640462856193,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:10 +0000 2020,RedHatty_Social,Fri Jul 17 18:05:35 +0000 2009,819,57710980,RT @realDonaldTrump: .@TripleH is a total winner!
1254022641565851650,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:11 +0000 2020,5mvaldivia2017,Fri Jan 06 00:34:37 +0000 2017,109,817167451938910208,RT @realDonaldTrump: .@TripleH is a total winner!
1254022642065002498,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:11 +0000 2020,TheNiceGuysMAGA,Wed Jun 07 13:16:13 +0000 2017,690,872442070895656960,RT @realDonaldTrump: .@TripleH is a total winner!
1254022642165743616,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:11 +0000 2020,45trump_2020,Mon Dec 23 13:45:00 +0000 2019,122,1209107599003672578,RT @realDonaldTrump: .@TripleH is a total winner!
1254022642476240896,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:11 +0000 2020,QQQAnon513,Tue Jun 03 20:15:13 +0000 2014,3197,2544219576,RT @realDonaldTrump: .@TripleH is a total winner!
1254022643117895680,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:11 +0000 2020,mxdvll,Sun Nov 29 11:38:08 +0000 2015,224,4317606142,RT @realDonaldTrump: .@TripleH is a total winner! https://t.co/KsTHMEKeqx
1254022643491041281,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:11 +0000 2020,paradoxxxx,Tue Jun 02 01:48:55 +0000 2009,606,44030462,RT @realDonaldTrump: .@TripleH is a total winner! https://t.co/KsTHMEKeqx
1254022643507961857,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:11 +0000 2020,FalconhunterNRA,Fri Nov 02 01:40:53 +0000 2012,1071,920177462,RT @realDonaldTrump: .@TripleH is a total winner!
1254022643801567233,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:11 +0000 2020,Angel40043090,Sat Apr 04 18:37:37 +0000 2020,58,1246507176971165697,RT @realDonaldTrump: .@TripleH is a total winner!
1254022643931656192,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:11 +0000 2020,DarleneIronCity,Fri May 04 17:42:49 +0000 2018,8638,992459547083198465,RT @realDonaldTrump: .@TripleH is a total winner! https://t.co/KsTHMEKeqx
1254022644044828677,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:11 +0000 2020,LousLounge,Tue Jun 02 23:54:33 +0000 2009,4289,44242609,RT @realDonaldTrump: .@TripleH is a total winner!
1254022646024503296,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:12 +0000 2020,RDTBook,Sat Oct 31 23:20:52 +0000 2015,11678,4085864957,RT @realDonaldTrump: .@TripleH is a total winner!
1254022646804688896,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:12 +0000 2020,LeoStringer2,Sun Feb 17 21:33:59 +0000 2019,169,1097247812138553349,RT @realDonaldTrump: .@TripleH is a total winner!
1254022646993313794,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:12 +0000 2020,siridelor,Sat May 23 01:21:50 +0000 2009,408,41944868,RT @realDonaldTrump: .@TripleH is a total winner!
1254022649166073856,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:12 +0000 2020,davidonjackson1,Tue Jul 12 16:16:28 +0000 2011,450,334119635,RT @realDonaldTrump: .@TripleH is a total winner!
1254022649535180806,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:12 +0000 2020,jonkragel,Wed Jan 14 04:12:53 +0000 2009,246,18966576,RT @realDonaldTrump: .@TripleH is a total winner!
1254022649899966465,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:13 +0000 2020,Cat711Q,Sat Jan 19 18:42:05 +0000 2019,392,1086695305972576257,RT @realDonaldTrump: .@TripleH is a total winner!
1254022649929400321,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:13 +0000 2020,lisa27435743,Thu Sep 20 00:26:56 +0000 2018,1219,1042570771946721280,RT @realDonaldTrump: .@TripleH is a total winner!
1254022650332155905,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:13 +0000 2020,2mstephane,Wed Nov 20 13:47:31 +0000 2013,7615,2204942312,RT @realDonaldTrump: .@TripleH is a total winner! https://t.co/KsTHMEKeqx
1254022651439243264,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:13 +0000 2020,DanSwanson1965,Fri May 22 23:13:39 +0000 2009,5292,41924009,RT @realDonaldTrump: .@TripleH is a total winner!
1254022652198608896,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:13 +0000 2020,Hynes1616,Wed Mar 04 01:53:11 +0000 2009,112,22716502,RT @realDonaldTrump: .@TripleH is a total winner! https://t.co/KsTHMEKeqx
1254022653511446528,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:13 +0000 2020,TEHILLAH444,Fri Jun 11 10:21:16 +0000 2010,6003,154483009,RT @realDonaldTrump: .@TripleH is a total winner!
1254022655302414337,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:14 +0000 2020,RicardoZurdo,Wed Nov 09 18:38:07 +0000 2011,511,408664581,RT @realDonaldTrump: .@TripleH is a total winner!
1254022656770420736,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:14 +0000 2020,chooarashed,Sun Oct 10 18:45:04 +0000 2010,297,200959082,RT @realDonaldTrump: .@TripleH is a total winner!
1254022657022066689,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:14 +0000 2020,itseisax,Sat Jun 11 17:25:46 +0000 2011,422,315318316,RT @realDonaldTrump: .@TripleH is a total winner!
1254022657391165440,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:14 +0000 2020,Avenger2Toxic,Mon Jan 29 08:54:12 +0000 2018,26948,957899665843814400,RT @realDonaldTrump: .@TripleH is a total winner!
1254022658381033472,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:15 +0000 2020,OasisSupernova2,Sun Nov 10 19:18:57 +0000 2019,256,1193608959619411968,RT @realDonaldTrump: .@TripleH is a total winner!
1254022659425386497,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:15 +0000 2020,MeAndMyHouse1,Wed Jan 23 16:00:38 +0000 2019,509,1088104227581423619,RT @realDonaldTrump: .@TripleH is a total winner!
1254022659840540680,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:15 +0000 2020,TheAgeOfStone,Sun Dec 08 16:56:28 +0000 2019,4160,1203719912495177730,RT @realDonaldTrump: .@TripleH is a total winner!
1254022660771676160,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:15 +0000 2020,DonnVahratian,Sat Jan 05 13:35:37 +0000 2013,7161,1063020260,RT @realDonaldTrump: .@TripleH is a total winner!
1254022660796805127,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:15 +0000 2020,kanthan2711,Sun Jul 08 04:52:30 +0000 2012,197,629991477,RT @realDonaldTrump: .@TripleH is a total winner!
1254022661279232001,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:15 +0000 2020,GreyMatter1776,Sat Apr 18 00:58:25 +0000 2020,42,1251314034336563200,RT @realDonaldTrump: .@TripleH is a total winner!
1254022661404934144,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:15 +0000 2020,vetrivelan172,Tue Jan 01 16:34:33 +0000 2013,699,1052968045,RT @realDonaldTrump: .@TripleH is a total winner! https://t.co/KsTHMEKeqx
1254022661619023872,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:15 +0000 2020,Gigi4Trump,Sun Apr 15 16:15:27 +0000 2012,4974,554538807,RT @realDonaldTrump: .@TripleH is a total winner!
1254022663590346752,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:16 +0000 2020,USBornNRaised,Fri Apr 17 21:29:10 +0000 2009,20281,32598110,RT @realDonaldTrump: .@TripleH is a total winner!
1254022663955197952,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:16 +0000 2020,jesuspiece_,Sun Jan 20 04:02:56 +0000 2013,252,1105311174,RT @realDonaldTrump: .@TripleH is a total winner!
1254022664991248384,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:16 +0000 2020,ArchKennedy,Tue May 24 00:00:30 +0000 2011,54919,304123273,RT @realDonaldTrump: .@TripleH is a total winner!
1254022665704177666,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:16 +0000 2020,autismfamily01,Sat Mar 02 20:14:17 +0000 2013,16059,1236234241,RT @realDonaldTrump: .@TripleH is a total winner!
1254022665909817345,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:16 +0000 2020,TDufon,Sun Dec 03 14:06:55 +0000 2017,3580,937322258648924160,RT @realDonaldTrump: .@TripleH is a total winner!
1254022666366808066,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:16 +0000 2020,heath_china,Wed Mar 26 03:02:43 +0000 2014,3457,2411937235,RT @realDonaldTrump: .@TripleH is a total winner!
1254022667851751426,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:17 +0000 2020,Moniera1,Tue Mar 01 22:56:40 +0000 2011,4064,259444543,RT @realDonaldTrump: .@TripleH is a total winner!
1254022668334108674,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:17 +0000 2020,_udemezue,Thu Oct 17 09:54:08 +0000 2019,75,1184769524308103169,RT @realDonaldTrump: .@TripleH is a total winner! https://t.co/KsTHMEKeqx
1254022669609119745,1254022414058631170,Sat Apr 25 12:20:16 +0000 2020,Sat Apr 25 12:21:17 +0000 2020,struppa_anthony,Fri Jan 13 20:47:25 +0000 2017,16402,820009377780420608,RT @realDonaldTrump: .@TripleH is a total winner!
