id,original_id,original_tweet_time,retweet_time,user,user_join_date,user_followers_count,user_id,text
1264741433417883649,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:50 +0000 2020,mdwehbie,Wed Dec 02 23:48:30 +0000 2009,12903,94207009,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741434101510152,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:50 +0000 2020,PHYS878,Mon Mar 22 14:08:45 +0000 2010,1314,125341629,"RT @realDonaldTrump: Among many other very important events, meetings, and calls! https://t.co/0yNFtFpXpv"
1264741436404240384,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:50 +0000 2020,SempOfLove,Fri Jan 17 02:35:58 +0000 2020,1066,1217998885597196288,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741440552402945,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:51 +0000 2020,JamesTSwarts,Thu Oct 25 04:35:31 +0000 2012,623,903210104,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741443933024256,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:52 +0000 2020,KettleCorn1234,Sun Feb 05 15:54:34 +0000 2017,2271,828270601932521473,"RT @realDonaldTrump: Among many other very important events, meetings, and calls! https://t.co/0yNFtFpXpv"
1264741448295034882,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:53 +0000 2020,schexn1,Wed Jan 25 16:14:57 +0000 2017,2756,824289462008082432,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741449561595906,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:53 +0000 2020,mohitsmartlove,Sun May 15 19:30:45 +0000 2011,1105,299259954,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741450987851776,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:54 +0000 2020,Magicaltime2015,Tue Apr 28 15:37:14 +0000 2015,48,3178293642,"RT @realDonaldTrump: Among many other very important events, meetings, and calls! https://t.co/0yNFtFpXpv"
1264741451549868039,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:54 +0000 2020,MEopines,Sun Sep 16 17:47:25 +0000 2012,7370,827479862,"RT @realDonaldTrump: Among many other very important events, meetings, and calls! https://t.co/0yNFtFpXpv"
1264741451675525120,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:54 +0000 2020,JOEHOWE60119807,Sun Sep 09 23:16:29 +0000 2018,277,1038929162801692672,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741451684032512,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:54 +0000 2020,MentoNicole,Tue Dec 09 23:14:04 +0000 2014,159,2924763266,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741453105750017,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:54 +0000 2020,kjgheroman,Wed Apr 11 06:15:42 +0000 2012,906,550829262,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741453722537985,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:54 +0000 2020,GEOTUS_POTUS,Fri Nov 17 12:37:27 +0000 2017,9061,931501535267352576,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741454854971392,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:55 +0000 2020,AmericanHere,Fri Sep 14 02:47:21 +0000 2012,4962,822573007,"RT @realDonaldTrump: Among many other very important events, meetings, and calls! https://t.co/0yNFtFpXpv"
1264741456561893376,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:55 +0000 2020,tony69639084,Mon Apr 08 01:13:24 +0000 2019,115,1115060035179110401,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741458390761472,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:56 +0000 2020,EvelineSheila,Wed Dec 09 08:54:43 +0000 2015,6422,4424868747,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741460093460482,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:56 +0000 2020,Awake20203,Tue May 12 03:32:19 +0000 2020,265,1260050091156443136,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741461871951875,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:56 +0000 2020,speaks_ted,Sat Feb 09 03:39:54 +0000 2019,244,1094078409595072512,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741463616716800,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:57 +0000 2020,Prageetnoone,Sat Jan 30 22:30:24 +0000 2016,252,4837004804,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741464577323008,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:57 +0000 2020,cjsbuck,Fri Mar 07 18:21:54 +0000 2014,204,2377486074,"RT @realDonaldTrump: Among many other very important events, meetings, and calls! https://t.co/0yNFtFpXpv"
1264741466817081345,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:58 +0000 2020,abd__nd,Wed Dec 14 21:15:47 +0000 2011,2560,437010958,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741467790204928,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:58 +0000 2020,Morrisons70,Tue Jan 31 22:10:24 +0000 2017,686,826553243723583489,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741467995598848,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:58 +0000 2020,JohnRog51627286,Fri Dec 21 20:32:04 +0000 2018,341,1076213734933053440,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741468377247744,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:58 +0000 2020,_T_MKI,Sat Mar 10 04:02:59 +0000 2012,1531,520072020,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741469434380294,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:58 +0000 2020,iicrakdamirror,Wed Feb 10 00:54:59 +0000 2016,7654,4893637685,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741469857824770,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:58 +0000 2020,tucsondelsol,Sat Mar 17 01:11:20 +0000 2012,15441,526964734,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741470625398785,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:59 +0000 2020,clanehusband,Tue Mar 19 15:59:48 +0000 2013,166,1280826482,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741474001977345,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:59 +0000 2020,its_ashh_leyy,Fri May 22 16:15:47 +0000 2015,468,3223512517,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741474135990272,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:59 +0000 2020,notkristinj,Sat Nov 22 00:01:21 +0000 2014,24855,2906494880,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741474404614150,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:13:59 +0000 2020,MeAndMyHouse1,Wed Jan 23 16:00:38 +0000 2019,983,1088104227581423619,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741476061200384,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:00 +0000 2020,DudeWithATude1,Sat Jan 18 18:43:06 +0000 2020,1639,1218604675122860032,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741476162056192,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:00 +0000 2020,donoldtrump22,Sun Apr 21 07:46:40 +0000 2013,290,1368967525,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741476547903494,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:00 +0000 2020,SebeSteven,Tue Nov 06 23:52:02 +0000 2018,40,1059956605792464902,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741476715712513,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:00 +0000 2020,AlanRayC1957,Thu Apr 22 14:04:03 +0000 2010,158,135898376,"RT @realDonaldTrump: Among many other very important events, meetings, and calls! https://t.co/0yNFtFpXpv"
1264741477164421120,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:00 +0000 2020,ArdentAmerican,Tue Jul 26 16:30:45 +0000 2016,497,757976461408075776,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741477743198208,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:00 +0000 2020,deplorabletbs40,Mon Apr 21 18:10:24 +0000 2008,13126,14464961,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741477822930951,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:00 +0000 2020,SeaBiscuit732,Wed May 16 11:25:58 +0000 2018,3529,996713364494737409,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741478112395270,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:00 +0000 2020,Bigdaddybtc,Fri Dec 20 06:01:21 +0000 2013,11251,2254554986,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741478364057606,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:00 +0000 2020,LordX11235,Thu Feb 13 23:00:33 +0000 2020,15,1228091595418996738,"RT @realDonaldTrump: Among many other very important events, meetings, and calls! https://t.co/0yNFtFpXpv"
1264741479517478912,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:01 +0000 2020,Victor_Dls_,Mon Mar 08 13:17:06 +0000 2010,297,121110471,"RT @realDonaldTrump: Among many other very important events, meetings, and calls! https://t.co/0yNFtFpXpv"
1264741480003821568,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:01 +0000 2020,MagaArk,Mon Dec 20 21:50:58 +0000 2010,6422,228860379,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741480314404866,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:01 +0000 2020,TinAnneCity,Wed Mar 21 07:41:37 +0000 2018,6552,976363183215665152,"RT @realDonaldTrump: Among many other very important events, meetings, and calls! https://t.co/0yNFtFpXpv"
1264741480729415680,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:01 +0000 2020,imshivmgoyal,Mon Oct 30 12:44:46 +0000 2017,79,924980395636023297,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741481249677317,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:01 +0000 2020,Daub14B,Sat Mar 21 05:46:53 +0000 2020,1804,1241239771927715846,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741481409130507,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:01 +0000 2020,LolaForTrump,Fri Jun 30 00:11:30 +0000 2017,27356,880579510378393600,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741481719443457,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:01 +0000 2020,lwhite2112,Fri Aug 21 03:09:10 +0000 2015,2199,3433704993,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741482931654657,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:01 +0000 2020,Doom1776,Wed Apr 25 16:23:36 +0000 2018,3250,989178120862294016,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741483434868736,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:02 +0000 2020,mamazilli,Thu Jun 09 01:23:59 +0000 2016,992,740716034022199296,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741484273659904,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:02 +0000 2020,AmericanCitizun,Thu May 11 02:08:07 +0000 2017,645,862489463334641665,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741484454166532,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:02 +0000 2020,REB117,Mon Apr 13 14:44:39 +0000 2009,538,30877153,"RT @realDonaldTrump: Among many other very important events, meetings, and calls! https://t.co/0yNFtFpXpv"
1264741484911161344,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:02 +0000 2020,AuntyCorruption,Mon Feb 04 19:03:16 +0000 2013,2862,1148821976,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741485297065984,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:02 +0000 2020,Hinatawakaba129,Thu Apr 26 05:40:35 +0000 2018,276,989378686141911041,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741485343387648,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:02 +0000 2020,wandamorgan01,Sat Nov 21 06:33:54 +0000 2015,1135,4240194479,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741486207401985,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:02 +0000 2020,DPBTRUE44,Wed Feb 27 05:31:35 +0000 2019,77,1100629496229699584,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741486400286720,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:02 +0000 2020,CiraVO,Thu Apr 02 19:20:34 +0000 2009,6768,28399818,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741487159451650,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:02 +0000 2020,LouDAngelo1,Mon Dec 19 20:09:22 +0000 2011,2174,441158172,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741487184674817,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:02 +0000 2020,ChristCarriesMe,Wed Jan 04 20:17:36 +0000 2017,4904,816740381786329092,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741487213973504,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:02 +0000 2020,BSALLDAY86,Tue May 26 11:41:04 +0000 2015,52,3299163910,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741487746723841,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:03 +0000 2020,InfidelSupreme,Fri Jul 10 06:59:29 +0000 2015,3314,3273937190,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741488732377088,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:03 +0000 2020,dadramsey,Wed Jan 05 14:53:32 +0000 2011,2469,234388164,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741489097179136,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:03 +0000 2020,TennSherry,Wed Apr 26 00:06:53 +0000 2017,4044,857023136738488320,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741489437028354,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:03 +0000 2020,amars50,Tue May 17 09:27:11 +0000 2011,3030,300162142,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741490074533890,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:03 +0000 2020,LaurieAnnBaker,Wed Jul 08 15:54:53 +0000 2009,3422,54935632,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741490397511682,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:03 +0000 2020,erikaveras10,Sat Apr 18 00:24:00 +0000 2020,8,1251305400458186759,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741490590314496,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:03 +0000 2020,jpage27081855,Thu Oct 25 14:54:58 +0000 2018,1232,1055472795289710592,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741491034992640,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:03 +0000 2020,sherry1975,Sat Mar 07 02:36:44 +0000 2009,6088,23154538,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741491311882242,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:03 +0000 2020,davidsi48296701,Tue Apr 23 08:09:39 +0000 2019,54,1120600607478431745,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741491735396352,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:04 +0000 2020,talkspace60,Fri Feb 26 01:36:35 +0000 2016,1231,703030870358233089,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741491777273856,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:04 +0000 2020,Derrickhemmingw,Sat Feb 27 18:16:10 +0000 2016,830,703644811023118337,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741492200882176,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:04 +0000 2020,sonarsu,Mon Sep 06 04:05:22 +0000 2010,9,187409403,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741492255535105,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:04 +0000 2020,MikePM87509448,Sun May 24 20:40:47 +0000 2020,123,1264657558834470921,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741492494528512,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:04 +0000 2020,BartMFlyn04,Sat Apr 25 19:57:20 +0000 2020,1273,1254137001558724608,"RT @realDonaldTrump: Among many other very important events, meetings, and calls! https://t.co/0yNFtFpXpv"
1264741492662210560,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:04 +0000 2020,DocLionel1,Thu Apr 04 04:31:15 +0000 2013,953,1326133188,"RT @realDonaldTrump: Among many other very important events, meetings, and calls! https://t.co/0yNFtFpXpv"
1264741494130389003,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:04 +0000 2020,nolanwehby,Wed Apr 29 09:19:57 +0000 2015,15914,3179169763,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741494386307078,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:04 +0000 2020,QuintanaFreyre,Thu Jan 26 16:33:46 +0000 2017,116,824656585440034817,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741494658936835,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:04 +0000 2020,yviuTrump,Sun Jan 01 02:24:54 +0000 2017,7690,815383267918643200,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741495086682114,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:04 +0000 2020,OliverF,Thu Jan 22 05:54:36 +0000 2009,1711,19328244,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741495682154498,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:04 +0000 2020,StevieDougie,Mon Jun 27 00:34:04 +0000 2011,6295,324652265,"RT @realDonaldTrump: Among many other very important events, meetings, and calls! https://t.co/0yNFtFpXpv"
1264741495711522816,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:04 +0000 2020,KevinBooker212,Sat Dec 22 05:26:53 +0000 2012,49493,1027809378,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741496437108736,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:05 +0000 2020,rickbordallo,Wed Jul 07 15:18:55 +0000 2010,9,163902613,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741496684785665,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:05 +0000 2020,lagalusa1,Fri Apr 10 22:04:49 +0000 2009,912,30324869,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741496730923008,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:05 +0000 2020,DwayneMcDevitt,Mon Nov 28 15:58:30 +0000 2016,1366,803266829321801729,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741497116581888,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:05 +0000 2020,Restore2012sgd,Sun Sep 11 01:10:32 +0000 2011,102,371522297,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741497120927744,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:05 +0000 2020,KingKrankor,Thu Oct 30 08:50:02 +0000 2014,2773,2851097662,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741497305329664,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:05 +0000 2020,EricGra05586981,Mon Feb 13 01:10:58 +0000 2017,611,830947339128811520,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741497410334723,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:05 +0000 2020,LousLounge,Tue Jun 02 23:54:33 +0000 2009,4298,44242609,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741497422909441,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:05 +0000 2020,antney12,Thu Jul 02 04:18:30 +0000 2009,435,52966557,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
1264741497615900672,1264741308440158213,Mon May 25 02:13:20 +0000 2020,Mon May 25 02:14:05 +0000 2020,realstevn,Thu Dec 08 00:27:49 +0000 2016,710,806656493038747651,"RT @realDonaldTrump: Among many other very important events, meetings, and calls!"
