id,original_id,original_tweet_time,retweet_time,user,user_join_date,user_followers_count,user_id,text
1254032265572646912,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:25 +0000 2020,Unfollow_Donald,Thu Jan 26 00:11:09 +0000 2017,244,824409302769303552,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032265610395650,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:25 +0000 2020,idontdonald,Fri Jan 27 04:35:34 +0000 2017,45,824838233762697216,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032278113615872,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:28 +0000 2020,carolynreams1,Fri Jan 31 15:53:48 +0000 2014,12359,2320993854,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032279711727616,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:28 +0000 2020,orlandomicki,Thu Feb 18 14:57:29 +0000 2010,4199,115400791,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032292504371201,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:31 +0000 2020,Km9912,Mon Apr 11 00:39:34 +0000 2011,3004,280269120,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032297537437696,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:33 +0000 2020,luckycharmz44,Fri Feb 19 18:55:32 +0000 2016,11939,700755613815480321,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032322413895685,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:39 +0000 2020,JTQ3692020,Wed Mar 27 01:41:36 +0000 2019,819,1110718480788213760,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032335231750144,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:42 +0000 2020,BigBertieT,Thu Jun 09 13:06:33 +0000 2011,965,313935105,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032341514752006,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:43 +0000 2020,ellimayradrep,Fri Sep 18 21:35:18 +0000 2009,17203,75392146,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032343410434049,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:44 +0000 2020,monty_chadha,Mon Apr 16 16:04:09 +0000 2012,1820,555227531,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032345096691713,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:44 +0000 2020,AllRepublicans,Fri Sep 07 20:00:18 +0000 2012,4425,809503508,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032354131263491,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:46 +0000 2020,luvalleekat,Sun Mar 04 19:39:30 +0000 2018,935,970383251050237953,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032357755162624,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:47 +0000 2020,lakelady568,Thu Nov 17 12:23:22 +0000 2016,2119,799226419029114880,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032359277592576,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:47 +0000 2020,GODandCountry33,Mon Sep 25 14:56:26 +0000 2017,7124,912329955186479104,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032366693224448,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:49 +0000 2020,OrliWusel,Fri Jan 06 09:04:55 +0000 2012,17,456479252,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032367171198977,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:49 +0000 2020,DonaldT52631371,Mon Apr 15 18:26:05 +0000 2019,3615,1117856635597336577,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032369465667589,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:50 +0000 2020,LaouhidiAnouar,Sat Dec 09 17:16:15 +0000 2017,0,939544230246141952,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032370627313664,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:50 +0000 2020,PerryBullock,Sun Jul 31 13:41:34 +0000 2011,3247,345959527,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032371663417347,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:50 +0000 2020,BonnieBonphil,Fri Oct 03 18:42:23 +0000 2014,3548,2839267710,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032376122015744,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:51 +0000 2020,BuckleButtercup,Mon Dec 16 16:48:54 +0000 2019,2172,1206617135839109121,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032385555017729,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:54 +0000 2020,donna_kershner,Thu Sep 21 18:21:28 +0000 2017,766,910932004534915075,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032387597631493,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:54 +0000 2020,goslin13,Tue Aug 04 13:16:52 +0000 2015,555,3402737002,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032389896130560,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:55 +0000 2020,Ghoulina_Girl,Mon May 18 14:06:07 +0000 2009,1198,40879151,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032390453854208,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:55 +0000 2020,dwier11111,Sat Sep 05 16:27:44 +0000 2009,581,71836981,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032396573425664,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:56 +0000 2020,joe4_man,Sun Aug 12 23:59:38 +0000 2018,2276,1028793163362787330,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032404957802496,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 12:59:58 +0000 2020,Annemarie1776,Mon Aug 10 22:38:07 +0000 2015,7310,3413685957,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032412952190978,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:00 +0000 2020,X22Report,Sat Feb 08 16:07:18 +0000 2014,273187,2333707213,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032415804329988,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:01 +0000 2020,GCofeve,Sun Jan 13 01:12:21 +0000 2019,2325,1084256805813997569,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032417515548675,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:01 +0000 2020,billiefischer13,Wed Apr 15 19:51:22 +0000 2015,10582,3171113493,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032419562426368,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:02 +0000 2020,EbetsamMariza,Thu Apr 16 19:17:18 +0000 2020,70,1250865635342651392,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032419902103552,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:02 +0000 2020,thingstrumpsay,Fri Feb 26 22:16:24 +0000 2016,1690,703342877456240640,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032420023779328,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:02 +0000 2020,TrumpFranceInfo,Sun Dec 16 19:31:40 +0000 2012,22692,1015908282,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032420900233217,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:02 +0000 2020,trump2ja,Tue Jan 17 10:41:30 +0000 2017,3486,821306443512967168,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032421479219201,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:02 +0000 2020,Favourjacki,Fri Apr 19 11:09:23 +0000 2013,679,1364142468,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032422796173313,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:03 +0000 2020,gbeach2106,Wed Sep 11 03:58:34 +0000 2013,789,1853272405,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032424582905859,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:03 +0000 2020,g3man43,Tue Dec 15 03:06:15 +0000 2015,8282,4487694857,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032424960495617,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:03 +0000 2020,MKrazna,Tue Jan 21 00:17:37 +0000 2020,5597,1219413509089394692,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032426566709249,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:03 +0000 2020,AmericasImpetus,Sun Nov 27 20:44:54 +0000 2016,11063,802976514845208580,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032430878638080,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:04 +0000 2020,ZingerUSA2020,Tue Nov 26 16:07:27 +0000 2019,192,1199358840527106049,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032432346456065,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:05 +0000 2020,iT08864jo,Wed Jul 12 03:27:36 +0000 2017,139,884977514648678401,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032432606691330,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:05 +0000 2020,USAPouncer,Mon Mar 23 09:38:21 +0000 2020,573,1242022756352430080,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032435647598592,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:06 +0000 2020,glendabelle_11,Sat Aug 11 22:19:01 +0000 2012,1989,751996334,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032439174889476,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:06 +0000 2020,ThomasP11580995,Fri Dec 20 17:49:16 +0000 2019,1037,1208081865774686209,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032441939017728,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:07 +0000 2020,Sweetmama326,Fri Nov 26 03:45:02 +0000 2010,2218,219872747,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032442450640896,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:07 +0000 2020,realdonaldsays,Fri Nov 18 15:18:15 +0000 2016,60,799632818280263680,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032443331543041,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:07 +0000 2020,davidsi48296701,Tue Apr 23 08:09:39 +0000 2019,36,1120600607478431745,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032443599970305,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:08 +0000 2020,pedrochibuzoobi,Mon Jul 16 10:40:35 +0000 2012,1121,636950643,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032445852340226,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:08 +0000 2020,JohnMotta23,Fri Apr 07 17:23:23 +0000 2017,348,850398613368958977,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032446762475520,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:08 +0000 2020,Jrzgrl64,Thu Jun 18 12:33:40 +0000 2009,1176,48334468,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032448972886016,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:09 +0000 2020,CuomoCorruption,Tue Jul 28 16:35:07 +0000 2015,1931,3392302649,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032449035698176,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:09 +0000 2020,mohamma48535289,Mon Feb 18 13:15:30 +0000 2019,1312,1097484753450778624,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032449149046784,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:09 +0000 2020,JamieB3261975,Thu Jun 21 22:53:57 +0000 2018,1079,1009932462506602497,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032450025644032,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:09 +0000 2020,DeplorableljA,Tue Jan 21 22:12:52 +0000 2020,1433,1219744648979210241,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032454379331584,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:10 +0000 2020,FawnFargo,Sat Apr 18 19:46:25 +0000 2009,1389,32988755,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032454379352064,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:10 +0000 2020,VaBornefeld,Sat Feb 01 13:01:50 +0000 2020,1829,1223592006670307328,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032459584299008,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:11 +0000 2020,dilemarocks,Thu May 23 18:23:22 +0000 2013,10293,1452164484,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032460163276807,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:11 +0000 2020,RaoShakeelAhma5,Wed Aug 01 16:46:04 +0000 2018,63,1024697782198784001,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032460221779968,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:11 +0000 2020,Rudy2645,Wed Nov 17 23:52:40 +0000 2010,284,216881356,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032463233351681,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:12 +0000 2020,KroekerTony,Sun Jan 10 16:10:02 +0000 2016,7035,4739018516,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032466031054848,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:13 +0000 2020,MattMutigli,Tue Sep 10 13:45:39 +0000 2019,95,1171419424500387840,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032466110746624,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:13 +0000 2020,LLollystevens,Fri Dec 12 15:16:43 +0000 2014,329,2917845484,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032468342009856,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:13 +0000 2020,Uchechi32407596,Thu Apr 23 12:13:50 +0000 2020,5,1253295871069786112,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032469268955137,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:14 +0000 2020,gX4IK76J9YqkHEn,Mon Apr 22 02:36:39 +0000 2019,2287,1120154416810582017,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032473715019777,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:15 +0000 2020,andrewrules613,Tue Jul 20 10:58:12 +0000 2010,625,168617595,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032474566516738,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:15 +0000 2020,LisaRob48526650,Wed Mar 02 15:06:56 +0000 2016,199,705046739481468928,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032476953030660,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:15 +0000 2020,caleb_7000,Mon Aug 12 08:02:31 +0000 2019,289,1160823868069728256,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032477036961792,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:15 +0000 2020,Reeseysnotsorry,Sat Aug 15 04:31:37 +0000 2009,79,65825692,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032477041147904,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:15 +0000 2020,guajiro1942,Wed Jan 19 04:03:39 +0000 2011,467,240093483,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032477271834625,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:16 +0000 2020,PatriQtGirl,Tue Oct 16 23:03:30 +0000 2012,5124,885503856,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032478370779136,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:16 +0000 2020,chesapeakemark,Sun Feb 02 16:49:44 +0000 2020,4538,1224011924121190407,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032478467170305,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:16 +0000 2020,Tman2345678998,Tue Feb 28 03:00:03 +0000 2017,34,836410609503776772,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032481323569155,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:17 +0000 2020,msandreasue,Fri Mar 28 13:58:12 +0000 2014,4465,2415949460,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032482393038848,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:17 +0000 2020,Dalisolca,Tue Jan 12 22:05:18 +0000 2010,767,104287178,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032483064127488,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:17 +0000 2020,Better_4_US,Sat Jun 13 18:13:05 +0000 2009,21202,46933662,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032483643011073,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:17 +0000 2020,peelmyavacado,Sun Jul 07 19:15:57 +0000 2019,383,1147947377082478592,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032484062375936,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:17 +0000 2020,Kelly73739605,Mon Feb 10 20:06:27 +0000 2020,41,1226960414547812358,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032484141916160,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:17 +0000 2020,deplorable_gal,Wed Mar 18 04:36:44 +0000 2009,956,25028720,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032485572317186,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:18 +0000 2020,sjrlady,Sat Jan 20 12:25:59 +0000 2018,2871,954691474662281218,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032485786120192,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:18 +0000 2020,bogey91656,Wed Jul 28 21:30:14 +0000 2010,318,172079219,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032488315453440,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:18 +0000 2020,levihamrick2016,Wed Feb 27 00:54:37 +0000 2019,2184,1100559793838874626,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032489812652033,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:19 +0000 2020,reidmt1,Sun Feb 13 17:39:04 +0000 2011,776,251699906,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032490253160449,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:19 +0000 2020,Bim_Star,Mon Jul 06 19:10:19 +0000 2009,3614,54300359,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032490483892229,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:19 +0000 2020,carolinamamasi1,Fri Nov 06 22:37:35 +0000 2015,2,4129828023,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032490852790273,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:19 +0000 2020,Jed42253333,Tue Jan 02 16:54:35 +0000 2018,4696,948236086194593794,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032491276623875,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:19 +0000 2020,Deadgoon21,Thu Apr 23 18:56:47 +0000 2020,2,1253397368126439424,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032491658137605,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:19 +0000 2020,d_s_umbra_31415,Sat Feb 29 00:15:30 +0000 2020,180,1233546248793124865,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032492161622016,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:19 +0000 2020,HillelSims,Sat Aug 09 22:59:13 +0000 2014,6174,2738512605,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032492891430912,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:19 +0000 2020,4EverGemscom,Wed Oct 05 02:44:53 +0000 2011,1481,385214663,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032493533151235,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:19 +0000 2020,magihti,Wed Aug 26 21:10:46 +0000 2015,534,3450783395,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032494011318272,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:20 +0000 2020,MAGABoss2A,Sat Nov 30 15:30:09 +0000 2019,16562,1200799030839664642,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
1254032494883528704,1254032243770736642,Sat Apr 25 12:59:20 +0000 2020,Sat Apr 25 13:00:20 +0000 2020,Hootentown2,Tue Mar 31 16:05:17 +0000 2009,5016,27899994,"RT @realDonaldTrump: Many testing sites are, and have been, open &amp; available. Just passed 5 Million Tests, far more than any other country…"
